year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,state_name_index,predicted_label,Latitude,Longitude
1965,LA,Louisiana,3534000,7178,285,394,0,1813,4686,55418,15983,32277,7158,18.0,11483,30.9733766,-91.4299097
1965,MA,Massachusetts,5348000,5270,129,290,0,2139,2712,108185,29655,49997,28533,21.0,8531,42.0629398,-71.718067
1965,MD,Maryland,3519000,10032,236,489,0,2919,6388,87072,22474,53831,10767,20.0,9909,38.8063524,-77.2684162
1965,ME,Maine,993000,437,21,43,0,40,333,13625,4021,8671,933,19.0,628,45.2185133,-69.0148656
1965,MI,Michigan,8218000,24459,378,1970,0,10853,11258,248290,71289,150410,26591,22.0,43731,44.9435598,-86.4158049
1965,MN,Minnesota,3554000,3074,50,186,0,1433,1405,68411,18853,42393,7165,23.0,10232,46.4418595,-93.3655146
1965,MO,Missouri,4497000,10588,300,812,0,4195,5281,120376,34311,74279,11786,25.0,17758,38.3046615,-92.437099
1965,MS,Mississippi,2321000,3949,207,160,0,334,3248,18732,6626,10311,1795,24.0,1422,32.5851062,-89.8772196
1965,MT,Montana,706000,514,12,55,0,112,335,14667,3197,10072,1398,26.0,2755,46.6797995,-110.044783
1965,NC,North Carolina,4914000,12755,410,449,0,1129,10767,64317,20112,38309,5896,32.0,4843,35.2145629,-79.8912675
1965,ND,North Dakota,652000,223,6,33,0,30,154,6729,1348,4880,501,33.0,285,47.4678819,-100.3022655
1965,NE,Nebraska,1477000,852,36,76,0,324,416,26203,5684,18115,2404,27.0,1550,41.5008195,-99.680902
1965,NH,New Hampshire,669000,156,18,14,0,46,78,6880,2117,4176,587,29.0,568,44.0012306,-71.5799231
1965,NJ,New Jersey,6774000,10422,219,605,0,3753,5845,128214,42113,66177,19924,30.0,8516,40.1430058,-74.7311156
1965,NM,New Mexico,1029000,2047,65,142,0,449,1391,27379,7563,17491,2325,31.0,1477,34.1662325,-106.0260685
1965,NY,New York,18073000,58802,836,2320,0,28182,27464,495248,183443,253353,58452,50.0,113541,40.7056258,-73.97968
1965,OH,Ohio,10245000,12788,366,915,0,5286,6221,186587,48199,118929,19459,34.0,16937,40.1903624,-82.6692525
1965,PA,Pennsylvania,11520000,16384,411,1181,0,6069,8723,155050,48070,81476,25504,37.0,30179,40.9945928,-77.6046984
1965,RI,Rhode Island,920000,722,19,35,0,175,493,19983,5486,11554,2943,38.0,3499,41.5827282,-71.5064508
1965,SC,South Carolina,2542000,4504,245,285,0,546,3428,42752,13374,25450,3928,39.0,3375,33.62505,-80.9470381
1965,TN,Tennessee,3845000,5333,307,425,0,1100,3501,52840,20107,26325,6408,41.0,4843,35.830521,-85.9785989
1965,US,United States,193526000,387390,9960,23410,0,138690,215330,4352000,1282500,2572600,496900,51.0,201763,0.0,0.0
1965,UT,Utah,990000,886,15,88,0,229,554,27959,6008,19887,2064,43.0,3593,39.4997605,-111.547028
1965,VA,Virginia,4457000,10145,365,536,0,1780,7464,87876,24454,55751,7671,45.0,16563,38.0033855,-79.4587861
1965,VT,Vermont,397000,89,2,26,0,18,43,3803,1286,2128,389,44.0,285,43.8717545,-72.4477828
1965,WA,Washington,2990000,3081,67,304,0,905,1805,78286,18271,54290,5725,46.0,8499,38.8993487,-77.0145665
1965,WI,Wisconsin,4144000,1911,64,149,0,475,1223,63934,11871,45701,6362,48.0,3355,44.7862968,-89.8267049
1965,WV,West Virginia,1812000,1413,72,77,0,261,1003,13435,4600,7577,1258,47.0,1167,38.9201705,-80.1816905
1965,WY,Wyoming,340000,257,10,39,0,61,147,6450,1235,4752,463,49.0,285,43.000325,-107.5545669
1966,AK,Alaska,272000,409,35,53,0,98,223,7168,1613,4354,1201,1.0,1431,61.3025006,-158.7750198
1966,AL,Alabama,3517000,8098,384,341,0,1124,6249,53740,18551,30583,4606,0.0,8521,32.6010112,-86.6807365
1966,AR,Arkansas,1955000,3185,139,192,0,574,2280,23850,7044,15140,1666,3.0,1396,34.7519275,-92.1313784
1966,CA,California,18918000,57718,868,4432,0,22317,30101,802944,241666,474122,87156,4.0,106971,37.2718745,-119.2704153
1966,CT,Connecticut,2875000,2146,57,172,0,601,1316,54844,17728,29919,7197,6.0,17547,41.5187835,-72.757507
1966,DC,District of Columbia,808000,7155,141,134,0,3703,3177,32782,10498,15719,6565,8.0,5112,38.8993487,-77.0145666
1966,DE,Delaware,512000,655,46,49,0,300,260,12758,3903,7469,1386,7.0,1270,39.145251,-75.4189206
1966,FL,Florida,5941000,20069,612,871,0,5933,12653,200716,62839,123424,14453,9.0,29185,27.9757279,-83.8330166
1966,GA,Georgia,4459000,9066,504,650,0,1555,6357,74754,24580,42070,8104,10.0,16563,32.6781248,-83.2229757
1966,HI,Hawaii,718000,598,21,35,0,155,387,24555,8111,14152,2292,11.0,3238,20.46,-157.505
1966,IA,Iowa,2747000,1214,43,132,0,351,688,43941,9245,31074,3622,15.0,4221,41.9383166,-93.389798
1966,ID,Idaho,694000,461,21,66,0,54,320,13498,2706,10076,716,12.0,368,45.4945756,-114.1424303
1966,IL,Illinois,10722000,39116,745,1777,0,19824,16770,256731,60099,152102,44530,13.0,42459,39.739318,-89.504139
1966,IN,Indiana,4918000,7196,197,520,0,3089,3390,107692,30859,63282,13551,14.0,25412,39.7662195,-86.441277
1966,KY,Kentucky,3183000,4191,223,265,0,1362,2341,51141,15360,28532,7249,17.0,5998,37.8222935,-85.7682399
1966,LA,Louisiana,3603000,8689,355,597,0,2407,5330,69069,20845,38685,9539,18.0,13311,30.9733766,-91.4299097
1966,MA,Massachusetts,5383000,6201,128,344,0,2474,3255,116276,33326,53244,29706,21.0,30585,42.0629398,-71.718067
1966,MD,Maryland,3613000,11236,254,554,0,4470,5958,103066,27254,60270,15542,20.0,14367,38.8063524,-77.2684162
1966,ME,Maine,983000,486,22,48,0,58,358,13543,3578,8917,1048,19.0,691,45.2185133,-69.0148656
1966,MI,Michigan,8374000,27806,415,2358,0,12992,12041,282725,82403,170722,29600,22.0,30311,44.9435598,-86.4158049
1966,MN,Minnesota,3576000,3691,79,261,0,1765,1586,76202,20713,46683,8806,23.0,13311,46.4418595,-93.3655146
1966,MO,Missouri,4508000,11149,245,793,0,4769,5342,120499,35260,72411,12828,25.0,14795,38.3046615,-92.437099
1966,MS,Mississippi,2327000,3504,225,185,0,310,2784,17374,5548,10438,1388,24.0,1085,32.5851062,-89.8772196
1966,MT,Montana,702000,507,20,63,0,125,299,16032,3482,10917,1633,26.0,1949,46.6797995,-110.044783
1966,NC,North Carolina,5000000,14775,459,538,0,1213,12565,70436,22134,41258,7044,32.0,8841,35.2145629,-79.8912675
1966,NE,Nebraska,1456000,941,26,97,0,362,456,27096,6117,18448,2531,27.0,1516,41.5008195,-99.680902
1966,NJ,New Jersey,6898000,11168,240,640,0,4397,5891,149454,49176,77374,22904,30.0,12968,40.1430058,-74.7311156
1966,NM,New Mexico,1022000,2221,64,138,0,458,1561,31133,9380,18971,2782,31.0,3745,34.1662325,-106.0260685
1966,NV,Nevada,454000,987,48,52,0,440,447,15472,4229,9494,1749,28.0,2054,38.502032,-117.0230604
1966,OH,Ohio,10305000,15626,462,963,0,7216,6985,200650,50567,125816,24267,34.0,34057,40.1903624,-82.6692525
1966,OK,Oklahoma,2458000,3552,135,336,0,1015,2066,50357,15036,30485,4836,35.0,5599,35.3097654,-98.7165585
1966,OR,Oregon,1955000,2470,53,247,0,895,1275,55930,13394,37840,4696,36.0,3092,44.1419049,-120.5380993
1966,PA,Pennsylvania,11582000,15169,378,1267,0,5815,7709,157775,49073,84394,24308,37.0,30179,40.9945928,-77.6046984
1966,RI,Rhode Island,898000,849,13,45,0,228,563,22309,6354,11339,4616,38.0,3278,41.5827282,-71.5064508
1966,SC,South Carolina,2586000,5844,301,352,0,744,4447,45424,13865,27417,4142,39.0,1616,33.62505,-80.9470381
1966,TN,Tennessee,3883000,6145,304,421,0,1337,4083,64405,23394,33513,7498,41.0,16563,35.830521,-85.9785989
1966,TX,Texas,10752000,24382,983,1237,0,5987,16175,284472,82651,176987,24834,42.0,30311,31.1693363,-100.0768425
1966,US,United States,195576000,430180,11040,25820,0,157990,235330,4793300,1410100,2822000,561200,51.0,1245065,0.0,0.0
1966,UT,Utah,1008000,1148,20,103,0,368,657,32421,6952,22806,2663,43.0,1397,39.4997605,-111.547028
1966,VA,Virginia,4507000,10399,364,540,0,2006,7489,94556,27968,57336,9252,45.0,10792,38.0033855,-79.4587861
1966,VT,Vermont,405000,80,6,28,0,16,30,4444,1733,2238,473,44.0,1245,43.8717545,-72.4477828
1966,WA,Washington,2980000,3673,75,346,0,1094,2158,88684,19958,61563,7163,46.0,16904,38.8993487,-77.0145665
1966,WI,Wisconsin,4161000,1984,80,151,0,537,1216,77055,14346,54736,7973,48.0,5612,44.7862968,-89.8267049
1966,WV,West Virginia,1794000,1613,76,91,0,342,1104,15188,4651,9146,1391,47.0,2116,38.9201705,-80.1816905
1966,WY,Wyoming,329000,273,16,40,0,69,148,7016,1263,5257,496,49.0,285,43.000325,-107.5545669
1967,AK,Alaska,272000,437,26,48,0,96,267,7409,1873,4436,1100,1.0,522,61.3025006,-158.7750198
1967,AL,Alabama,3540000,8448,415,371,0,1167,6495,57079,20227,31682,5170,0.0,4843,32.6010112,-86.6807365
1967,AR,Arkansas,1968000,4320,173,279,0,693,3175,27728,8735,17301,1692,3.0,1631,34.7519275,-92.1313784
1967,AZ,Arizona,1634000,3892,91,273,0,1224,2304,75160,18583,49923,6654,2.0,10232,34.1682185,-111.930907
1967,CA,California,19153000,67446,1039,4792,0,28539,33076,900757,276958,526477,97322,4.0,90030,37.2718745,-119.2704153
1967,CO,Colorado,1975000,3789,81,412,0,1342,1954,61565,15590,39885,6090,5.0,3272,38.9979339,-105.550567
1967,CT,Connecticut,2925000,2804,70,164,0,941,1629,63922,21987,32543,9392,6.0,3411,41.5187835,-72.757507
1967,DC,District of Columbia,809000,9252,178,172,0,5759,3143,44634,14702,21425,8507,8.0,10737,38.8993487,-77.0145666
1967,DE,Delaware,524000,948,45,60,0,343,500,14204,4360,7861,1983,7.0,2682,39.145251,-75.4189206
1967,GA,Georgia,4509000,8536,501,561,0,1682,5792,79581,26667,43900,9014,10.0,5259,32.6781248,-83.2229757
1967,HI,Hawaii,739000,591,18,37,0,146,390,26895,8516,15392,2987,11.0,928,20.46,-157.505
1967,IA,Iowa,2753000,1608,42,155,0,578,833,50176,11881,34022,4273,15.0,3156,41.9383166,-93.389798
1967,ID,Idaho,699000,478,30,61,0,76,311,12843,2837,9217,789,12.0,319,45.4945756,-114.1424303
1967,IL,Illinois,10893000,42956,793,1953,0,21879,18331,274089,66282,161876,45931,13.0,42459,39.739318,-89.504139
1967,IN,Indiana,5000000,8143,188,633,0,3933,3389,121481,35074,69464,16943,14.0,10834,39.7662195,-86.441277
1967,KS,Kansas,2275000,3248,90,243,0,959,1956,53047,13610,35231,4206,16.0,1616,38.4987789,-98.3200779
1967,LA,Louisiana,3662000,10071,341,603,0,3005,6122,77406,24030,43075,10301,18.0,4727,30.9733766,-91.4299097
1967,MA,Massachusetts,5421000,6919,154,411,0,2818,3536,127638,36621,54837,36180,21.0,5568,42.0629398,-71.718067
1967,MD,Maryland,3682000,17458,293,720,0,7809,8636,126522,37366,71147,18009,20.0,32583,38.8063524,-77.2684162
1967,ME,Maine,973000,621,4,58,0,94,465,15170,4452,9637,1081,19.0,1096,45.2185133,-69.0148656
1967,MI,Michigan,8584000,33390,560,2282,0,16188,14360,315295,99624,182277,33394,22.0,40759,44.9435598,-86.4158049
1967,MO,Missouri,4603000,12746,337,785,0,6005,5619,131039,39635,75063,16341,25.0,13455,38.3046615,-92.437099
1967,MS,Mississippi,2348000,2672,204,130,0,248,2090,18464,6053,11080,1331,24.0,748,32.5851062,-89.8772196
1967,MT,Montana,701000,588,17,72,0,150,349,16636,3661,11463,1512,26.0,2733,46.6797995,-110.044783
1967,NC,North Carolina,5029000,15995,498,567,0,1614,13316,79167,25966,45856,7345,32.0,5259,35.2145629,-79.8912675
1967,ND,North Dakota,639000,185,1,30,0,37,117,8757,1541,6690,526,33.0,231,47.4678819,-100.3022655
1967,NE,Nebraska,1435000,1624,39,117,0,556,912,28407,7056,18651,2700,27.0,2181,41.5008195,-99.680902
1967,NH,New Hampshire,686000,218,14,23,0,42,139,7455,2350,4338,767,29.0,417,44.0012306,-71.5799231
1967,NJ,New Jersey,7003000,13204,276,677,0,5777,6474,178516,60321,88412,29783,30.0,23857,40.1430058,-74.7311156
1967,NM,New Mexico,1003000,2325,66,155,0,456,1648,30477,8539,19378,2560,31.0,3127,34.1662325,-106.0260685
1967,NV,Nevada,444000,1100,48,64,0,523,465,18010,4734,11159,2117,28.0,2144,38.502032,-117.0230604
1967,NY,New York,18336000,75124,996,2665,0,40202,31261,617404,219157,314472,83775,50.0,121554,40.7056258,-73.97968
1967,OH,Ohio,10458000,19344,545,1073,0,9934,7792,244028,63540,146432,34056,34.0,42389,40.1903624,-82.6692525
1967,OK,Oklahoma,2495000,3703,166,343,0,976,2218,54045,15632,33655,4758,35.0,5267,35.3097654,-98.7165585
1967,PA,Pennsylvania,11629000,16119,448,1154,0,6735,7782,177676,56709,93482,27485,37.0,23857,40.9945928,-77.6046984
1967,RI,Rhode Island,900000,1156,20,43,0,283,810,27071,8072,13519,5480,38.0,3278,41.5827282,-71.5064508
1967,SC,South Carolina,2599000,6015,291,379,0,909,4436,48330,16603,27509,4218,39.0,5267,33.62505,-80.9470381
1967,SD,South Dakota,674000,586,25,56,0,87,418,9906,2302,7037,567,40.0,568,44.2126995,-100.2471641
1967,TN,Tennessee,3892000,8111,347,486,0,2199,5079,73916,27703,36750,9463,41.0,11101,35.830521,-85.9785989
1967,TX,Texas,10869000,26749,1073,1428,0,7558,16690,313415,89387,195275,28753,42.0,21543,31.1693363,-100.0768425
1967,US,United States,197457000,499930,12240,27620,0,202910,257160,5403500,1632100,3111600,659800,51.0,1245065,0.0,0.0
1967,UT,Utah,1024000,1194,28,74,0,394,698,32029,7020,22702,2307,43.0,1397,39.4997605,-111.547028
1967,VA,Virginia,4536000,10328,411,601,0,2397,6919,108456,32709,64808,10939,45.0,10787,38.0033855,-79.4587861
1967,VT,Vermont,417000,86,13,18,0,8,47,5009,2156,2332,521,44.0,568,43.8717545,-72.4477828
1967,WA,Washington,3087000,4754,96,387,0,1686,2585,110599,25859,76049,8691,46.0,5259,38.8993487,-77.0145665
1967,WI,Wisconsin,4189000,2948,80,194,0,1171,1503,90556,18862,62703,8991,48.0,5387,44.7862968,-89.8267049
1967,WY,Wyoming,315000,294,15,23,0,43,213,7304,1594,5159,551,49.0,231,43.000325,-107.5545669
1968,AK,Alaska,277000,486,29,60,0,146,251,8713,2070,5307,1336,1.0,706,61.3025006,-158.7750198
1968,AL,Alabama,3566000,8288,421,396,0,1462,6009,62997,22403,34508,6086,0.0,6449,32.6010112,-86.6807365
1968,AR,Arkansas,2012000,4360,163,349,0,796,3052,35046,11463,21506,2077,3.0,2957,34.7519275,-92.1313784
1968,AZ,Arizona,1670000,4402,105,313,0,1448,2536,77001,19496,50471,7034,2.0,16904,34.1682185,-111.930907
1968,CA,California,19221000,81293,1150,5744,0,36991,37408,1018363,316081,582838,119444,4.0,109925,37.2718745,-119.2704153
1968,CT,Connecticut,2959000,3825,73,238,0,1332,2182,81702,28538,42034,11130,6.0,3957,41.5187835,-72.757507
1968,DC,District of Columbia,809000,12180,195,260,0,8622,3103,51473,17950,22169,11354,8.0,27456,38.8993487,-77.0145666
1968,DE,Delaware,534000,1288,45,75,0,561,607,15616,4726,8647,2243,7.0,2144,39.145251,-75.4189206
1968,FL,Florida,6160000,27913,731,1113,0,9849,16220,249194,81743,147745,19706,9.0,30311,27.9757279,-83.8330166
1968,GA,Georgia,4588000,9903,636,619,0,2181,6467,89021,30317,47858,10846,10.0,13560,32.6781248,-83.2229757
1968,HI,Hawaii,778000,662,22,56,0,176,408,33868,10610,19323,3935,11.0,2009,20.46,-157.505
1968,IA,Iowa,2748000,1882,48,186,0,686,962,57026,13027,39476,4523,15.0,3092,41.9383166,-93.389798
1968,ID,Idaho,705000,518,16,59,0,83,360,14438,3318,10287,833,12.0,1237,45.4945756,-114.1424303
1968,IL,Illinois,10974000,44776,893,1798,0,23209,18876,310546,75013,187133,48400,13.0,56981,39.739318,-89.504139
1968,KY,Kentucky,3229000,5317,288,330,0,1941,2758,58974,16872,31376,10726,17.0,9719,37.8222935,-85.7682399
1968,LA,Louisiana,3732000,11742,354,613,0,3369,7406,81831,25303,45981,10547,18.0,6564,30.9733766,-91.4299097
1968,MA,Massachusetts,5437000,8916,188,518,0,4039,4171,157886,47210,66823,43853,21.0,21768,42.0629398,-71.718067
1968,MD,Maryland,3757000,23405,350,978,0,10355,11722,148656,48886,77041,22729,20.0,31669,38.8063524,-77.2684162
1968,ME,Maine,979000,633,29,66,0,86,452,15835,5029,9497,1309,19.0,2116,45.2185133,-69.0148656
1968,MI,Michigan,8740000,37292,669,2732,0,18315,15576,327217,101664,187952,37601,22.0,47353,44.9435598,-86.4158049
1968,MN,Minnesota,3646000,5111,81,398,0,2959,1673,102930,29232,60897,12801,23.0,13085,46.4418595,-93.3655146
1968,MS,Mississippi,2342000,3397,232,179,0,310,2676,22066,7348,13031,1687,24.0,1404,32.5851062,-89.8772196
1968,MT,Montana,693000,610,23,50,0,126,411,17006,3935,11696,1375,26.0,682,46.6797995,-110.044783
1968,NC,North Carolina,5135000,18025,526,579,0,1929,14991,85031,27716,49442,7873,32.0,5259,35.2145629,-79.8912675
1968,ND,North Dakota,625000,173,7,29,0,36,101,8609,1494,6611,504,33.0,231,47.4678819,-100.3022655
1968,NE,Nebraska,1437000,2103,33,103,0,713,1254,32500,7292,20862,4346,27.0,3278,41.5008195,-99.680902
1968,NH,New Hampshire,702000,279,10,19,0,72,178,8832,2605,5235,992,29.0,1723,44.0012306,-71.5799231
1968,NJ,New Jersey,7078000,16711,358,801,0,8747,6805,213630,71621,105309,36700,30.0,51512,40.1430058,-74.7311156
1968,NV,Nevada,453000,1261,25,79,0,647,510,18952,5808,11107,2037,28.0,1550,38.502032,-117.0230604
1968,NY,New York,18113000,98515,1185,2527,0,59857,34946,730938,250918,375143,104877,50.0,162827,40.7056258,-73.97968
1968,OH,Ohio,10591000,21228,562,1309,0,10808,8549,273301,69839,163192,40270,34.0,51512,40.1903624,-82.6692525
1968,OR,Oregon,2008000,3955,64,346,0,1536,2009,71023,18978,46612,5433,36.0,8914,44.1419049,-120.5380993
1968,PA,Pennsylvania,11712000,20710,475,1203,0,9981,9051,206151,65151,108204,32796,37.0,42389,40.9945928,-77.6046984
1968,SC,South Carolina,2692000,5853,366,404,0,1152,3931,52714,19073,28694,4947,39.0,8914,33.62505,-80.9470381
1968,SD,South Dakota,657000,563,25,67,0,127,344,10955,2826,7449,680,40.0,510,44.2126995,-100.2471641
1968,TN,Tennessee,3976000,8766,345,460,0,2830,5131,77699,28616,38450,10633,41.0,3957,35.830521,-85.9785989
1968,TX,Texas,10972000,29646,1163,1589,0,9091,17803,351994,103095,214729,34170,42.0,42589,31.1693363,-100.0768425
1968,US,United States,199399000,595010,13800,31670,0,262840,286700,6125200,1858900,3482700,783600,51.0,1394461,0.0,0.0
1968,UT,Utah,1034000,1201,30,115,0,348,708,35836,7665,25532,2639,43.0,1740,39.4997605,-111.547028
1968,VA,Virginia,4597000,12821,473,716,0,3027,8605,119920,36153,71708,12059,45.0,17902,38.0033855,-79.4587861
1968,VT,Vermont,422000,157,11,31,0,26,89,4960,2093,2505,362,44.0,1245,43.8717545,-72.4477828
1968,WA,Washington,3276000,6970,118,561,0,3223,3068,122922,33399,79790,9733,46.0,12888,38.8993487,-77.0145665
1968,WI,Wisconsin,4213000,3400,92,262,0,1394,1652,97134,21225,67312,8597,48.0,12448,44.7862968,-89.8267049
1968,WV,West Virginia,1805000,1959,99,79,0,460,1321,19069,6313,11096,1660,47.0,1422,38.9201705,-80.1816905
1968,WY,Wyoming,315000,278,20,28,0,39,191,7754,1717,5606,431,49.0,1245,43.000325,-107.5545669
1969,AL,Alabama,3531000,8842,485,494,0,1448,6415,66248,23559,36644,6045,0.0,3813,32.6010112,-86.6807365
1969,AR,Arkansas,1995000,4390,197,347,0,885,2961,39271,12989,24069,2213,3.0,2173,34.7519275,-92.1313784
1969,AZ,Arizona,1693000,5742,102,390,0,1692,3558,82710,22053,53231,7426,2.0,8841,34.1682185,-111.930907
1969,CA,California,19443000,89878,1386,7053,0,39240,42199,1096083,325891,638249,131943,4.0,109925,37.2718745,-119.2704153
1969,CO,Colorado,2100000,6275,112,605,0,2324,3234,88188,23798,53743,10647,5.0,4727,38.9979339,-105.550567
1969,CT,Connecticut,3000000,4415,86,260,0,1696,2373,92349,29624,49891,12834,6.0,13085,41.5187835,-72.757507
1969,DC,District of Columbia,798000,17038,287,776,0,12366,3609,66002,22902,31910,11190,8.0,21861,38.8993487,-77.0145666
1969,FL,Florida,6354000,29411,720,1347,0,10345,16999,271930,86308,161291,24331,9.0,21543,27.9757279,-83.8330166
1969,HI,Hawaii,794000,684,27,97,0,282,278,35307,10360,20692,4255,11.0,6336,20.46,-157.505
1969,IA,Iowa,2781000,1918,39,178,0,622,1079,60724,13603,42184,4937,15.0,3339,41.9383166,-93.389798
1969,IL,Illinois,11047000,49543,950,2113,0,26153,20327,333618,81602,199600,52416,13.0,51213,39.739318,-89.504139
1969,IN,Indiana,5118000,10141,255,864,0,4788,4234,147973,41916,85869,20188,14.0,20294,39.7662195,-86.441277
1969,KY,Kentucky,3232000,5745,336,370,0,2236,2803,64224,18399,34646,11179,17.0,10680,37.8222935,-85.7682399
1969,LA,Louisiana,3745000,13492,356,829,0,3843,8464,89574,26013,51421,12140,18.0,25046,30.9733766,-91.4299097
1969,MA,Massachusetts,5467000,10272,191,592,0,4955,4534,179901,56450,76501,46950,21.0,22303,42.0629398,-71.718067
1969,MD,Maryland,3765000,24295,350,1125,0,11086,11734,147891,41970,83610,22311,20.0,28351,38.8063524,-77.2684162
1969,MI,Michigan,8766000,44048,770,2832,0,23238,17208,377085,115315,217834,43936,22.0,44104,44.9435598,-86.4158049
1969,MN,Minnesota,3700000,5253,69,424,0,3016,1744,108583,28836,65527,14220,23.0,13085,46.4418595,-93.3655146
1969,MO,Missouri,4651000,18260,485,1270,0,8483,8022,176113,52037,97171,26905,25.0,38111,38.3046615,-92.437099
1969,MS,Mississippi,2363000,3354,192,215,0,345,2602,22511,7479,13310,1722,24.0,1404,32.5851062,-89.8772196
1969,NC,North Carolina,5205000,18117,588,619,0,2244,14666,99083,31804,58614,8665,32.0,15226,35.2145629,-79.8912675
1969,ND,North Dakota,615000,220,1,25,0,44,150,8918,1533,6800,585,33.0,231,47.4678819,-100.3022655
1969,NE,Nebraska,1449000,2302,36,98,0,751,1417,33217,6989,22106,4122,27.0,3278,41.5008195,-99.680902
1969,NH,New Hampshire,717000,325,18,29,0,75,203,10506,3322,6157,1027,29.0,2682,44.0012306,-71.5799231
1969,NJ,New Jersey,7148000,17226,369,914,0,9657,6286,213701,68123,108336,37242,30.0,51512,40.1430058,-74.7311156
1969,NM,New Mexico,994000,2881,63,249,0,647,1922,41973,12234,25622,4117,31.0,2290,34.1662325,-106.0260685
1969,NY,New York,18321000,105870,1324,2902,0,64754,36890,731340,248477,367463,115400,50.0,162827,40.7056258,-73.97968
1969,OH,Ohio,10740000,26648,685,1645,0,13604,10714,309966,79489,178701,51776,34.0,56981,40.1903624,-82.6692525
1969,OK,Oklahoma,2568000,4775,148,366,0,1268,2993,62443,18595,37563,6285,35.0,8388,35.3097654,-98.7165585
1969,OR,Oregon,2032000,4527,81,371,0,1760,2315,81016,22853,51692,6471,36.0,15769,44.1419049,-120.5380993
1969,PA,Pennsylvania,11803000,22887,488,1430,0,10690,10279,215276,68187,111114,35975,37.0,51512,40.9945928,-77.6046984
